figure_id,italian,chinese,category,image,source_name,source_url,license_note,copyright_status,review_status,note
s512,striscia bianca laterale discontinua che individua il bordo della strada principale,标示主路边缘的白色虚线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s512.gif,rmastri.it,https://www.rmastri.it/42/immagini/s512.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s512；来源：WEBpatente definiz.js
s513,striscia bianca laterale discontinua che separa la carreggiata da una piazzola di sosta,分隔车行道与停车区的白色侧向虚线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s513.gif,rmastri.it,https://www.rmastri.it/42/immagini/s513.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s513；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s515,strisca bianca trasversale continua,白色横向实线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s515.gif,rmastri.it,https://www.rmastri.it/42/immagini/s515.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s515；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s517,attraversamento pedonale diretto posto su strada urbana ed extraurbana,城市和郊外道路上的直向人行横道。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s517.gif,rmastri.it,https://www.rmastri.it/42/immagini/s517.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s517；来源：WEBpatente definiz.js
s518,attraversamento pedonale obliquo posto su strada urbana ed extraurbana,城市和郊外道路上的斜向人行横道。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s518.gif,rmastri.it,https://www.rmastri.it/42/immagini/s518.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s518；来源：WEBpatente definiz.js
s519,scritta “stop” sulla pavimentazione (obbligo di fermarsi e dare la precedenza),路面停车让行字样：必须停车并让行。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s519.gif,rmastri.it,https://www.rmastri.it/42/immagini/s519.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s519；来源：WEBpatente definiz.js
s520,attraversamento ciclabile diretto posto su strada urbana ed extraurbana,城市和郊外道路上的直向自行车横道。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s520.gif,rmastri.it,https://www.rmastri.it/42/immagini/s520.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s520；来源：WEBpatente definiz.js
s521,attraversamento ciclabile obliquo posto su strada urbana ed extraurbana,城市和郊外道路上的斜向自行车横道。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s521.gif,rmastri.it,https://www.rmastri.it/42/immagini/s521.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s521；来源：WEBpatente definiz.js
s528,velocita’ consigliata,建议速度。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s528.gif,rmastri.it,https://www.rmastri.it/42/immagini/s528.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s528；来源：WEBpatente definiz.js
s531,simbolo di passaggio a livello sulla pavimentazione (p e l),路面上的铁路平交道口符号。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s531.gif,rmastri.it,https://www.rmastri.it/42/immagini/s531.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s531；来源：WEBpatente definiz.js
s534,rallentatore ottico di velocita’,视觉减速标线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s534.gif,rmastri.it,https://www.rmastri.it/42/immagini/s534.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s534；来源：WEBpatente definiz.js
s535,dosso artificiale rallentatore di velocita’,人工减速丘。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s535.gif,rmastri.it,https://www.rmastri.it/42/immagini/s535.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s535；来源：WEBpatente definiz.js
s536,segnaletica orizzontale in corrispondenza di un dosso,凸起路段附近的路面标线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s536.gif,rmastri.it,https://www.rmastri.it/42/immagini/s536.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s536；来源：WEBpatente definiz.js
s537,striscia bianca laterale discontinua che separa la carreggiata da una corsia di accelerazione,分隔车行道与加速车道的白色侧向虚线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s537.gif,rmastri.it,https://www.rmastri.it/42/immagini/s537.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s537；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s542,frecce di rientro su strada a doppio senso,双向道路上的回归车道箭头。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s542.gif,rmastri.it,https://www.rmastri.it/42/immagini/s542.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,"图形编号 s539；来源：WEBpatente definiz.js；需人工校对；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: manual_check, figure_id_mismatch"
s543,strisce di guida per la svolta a sinistra,左转导向线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s543.gif,rmastri.it,https://www.rmastri.it/42/immagini/s543.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s543；来源：WEBpatente definiz.js
s545,striscia gialla a zig zag,黄色锯齿形标线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s545.gif,rmastri.it,https://www.rmastri.it/42/immagini/s545.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s545；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s546,striscia di delimitazione per la fermata di autobus e filobus,公交车和无轨电车停靠区域边界线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s546.gif,rmastri.it,https://www.rmastri.it/42/immagini/s546.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s546；来源：WEBpatente definiz.js
s547,corsie di canalizzazione con frecce direzionali su strada a doppio senso,双向道路上的导向车道和方向箭头。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s547.gif,rmastri.it,https://www.rmastri.it/42/immagini/s547.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s547；来源：WEBpatente definiz.js
s550,strada a doppio senso con quattro corsie,四车道双向道路。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s550.gif,rmastri.it,https://www.rmastri.it/42/immagini/s550.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s550；来源：WEBpatente definiz.js
s552,strada a doppio senso con sei corsie,六车道双向道路。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s552.gif,rmastri.it,https://www.rmastri.it/42/immagini/s552.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s552；来源：WEBpatente definiz.js
s553,striscia bianca laterale continua che separa la carraeggiata dalla corsia di emergenza,分隔车行道与应急车道的白色侧向实线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s553.gif,rmastri.it,https://www.rmastri.it/42/immagini/s553.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s545；来源：WEBpatente definiz.js；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: figure_id_mismatch
s554,strada a tre corsie,三车道道路。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s554.gif,rmastri.it,https://www.rmastri.it/42/immagini/s554.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s554；来源：WEBpatente definiz.js
s558,strada a due carreggiate e quattro corsie,双车行道的四车道公路,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s558.gif,rmastri.it,https://www.rmastri.it/42/immagini/s558.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s558；来源：WEBpatente definiz.js
s559,strada a due carreggiate e sei corsie,双车行道的六车道公路,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s559.gif,rmastri.it,https://www.rmastri.it/42/immagini/s559.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s559；来源：WEBpatente definiz.js
s562,strada a tre carreggiate e otto corsie,三车行道的八车道公路,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s562.gif,rmastri.it,https://www.rmastri.it/42/immagini/s562.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s562；来源：WEBpatente definiz.js
s563,striscia trasversale continua,横向实线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s563.gif,rmastri.it,https://www.rmastri.it/42/immagini/s563.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,"图形编号 s554；来源：WEBpatente definiz.js；需人工校对；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: manual_check, figure_id_mismatch"
s564,corsie di canalizzazione con frecce direzionali su strada a senso unico,带有方向箭头的单行道,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s564.gif,rmastri.it,https://www.rmastri.it/42/immagini/s564.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s564；来源：WEBpatente definiz.js
s565,corsie di canalizzazione con frecce direzionali su strada a doppio senso,双向道路上的导向车道和方向箭头。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s565.gif,rmastri.it,https://www.rmastri.it/42/immagini/s565.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s565；来源：WEBpatente definiz.js
s566,"striscia longitudinale discontinua e continua posta dopo un pericolo (curva, dosso, incrocio)",危险路段后方的纵向虚实线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s566.gif,rmastri.it,https://www.rmastri.it/42/immagini/s566.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s566；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s567,"striscia longitudinale continua e discontinua posta prima di un pericolo (curva, dosso, incrocio)",危险路段前方的纵向实虚线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s567.gif,rmastri.it,https://www.rmastri.it/42/immagini/s567.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s567；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s568,strisca bianca trasversale continua,白色横向实线。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s568.gif,rmastri.it,https://www.rmastri.it/42/immagini/s568.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s568；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s570,corsie di canalizzazione senza frecce direzionali,没有方向箭头的车道,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s570.gif,rmastri.it,https://www.rmastri.it/42/immagini/s570.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s570；来源：WEBpatente definiz.js
s572,corsie di canalizzazione,车道 的CANALIZZAZIONE,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s572.gif,rmastri.it,https://www.rmastri.it/42/immagini/s572.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s572；来源：WEBpatente definiz.js
s574,corsie di canalizzazione,导向车道（需人工校对）,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s574.gif,rmastri.it,https://www.rmastri.it/42/immagini/s574.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,"图形编号 s574；来源：WEBpatente definiz.js；图片可能与图形 572 重复，需人工校对；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；signs.csv 提取提示：该记录包含多个图形编号，需人工确认主编号。；review_flags: manual_check, figure_id_mismatch, multiple_figure_ids"
s595,isola di traffico (non può essere valicata),交通导流岛：不得压越。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s595.gif,rmastri.it,https://www.rmastri.it/42/immagini/s595.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s576；来源：WEBpatente definiz.js；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: figure_id_mismatch
s596,strisce di guida per la svolta a sinistra (possono essere valicate),左转导向线：可以压越。,交通标志与图形 - 路面标线,https://www.rmastri.it/42/immagini/s596.gif,rmastri.it,https://www.rmastri.it/42/immagini/s596.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s579；来源：WEBpatente definiz.js；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: figure_id_mismatch
s599,svolta a sinistra scorretta,错误的左转路线。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s599.gif,rmastri.it,https://www.rmastri.it/42/immagini/s599.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s599；来源：WEBpatente definiz.js
s601,svolta a sinistra corretta,正确的左转路线。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s601.gif,rmastri.it,https://www.rmastri.it/42/immagini/s601.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s601；来源：WEBpatente definiz.js
s602,svolta a sinistra con circolazione rotatoria,环岛通行条件下的左转路线。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s602.gif,rmastri.it,https://www.rmastri.it/42/immagini/s602.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s602；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s604,ordine di precedenza:  r - d - a,通行优先顺序：R - D - A,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s604.gif,rmastri.it,https://www.rmastri.it/42/immagini/s604.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s604；来源：WEBpatente definiz.js
s606,ordine di precedenza:  e - c - m,通行优先顺序：E - C - M,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s606.gif,rmastri.it,https://www.rmastri.it/42/immagini/s606.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s606；来源：WEBpatente definiz.js
s607,ordine di precedenza:  t - p - m,通行优先顺序：T - P - M,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s607.gif,rmastri.it,https://www.rmastri.it/42/immagini/s607.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s607；来源：WEBpatente definiz.js
s608,ordine di precedenza:  b - h - c,通行优先顺序：B - H - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s608.gif,rmastri.it,https://www.rmastri.it/42/immagini/s608.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s608；来源：WEBpatente definiz.js
s610,ordine di precedenza:  t - a insieme a l - c,通行顺序：T 先行；A 与 L 同时通行；最后 C 通行,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s610.gif,rmastri.it,https://www.rmastri.it/42/immagini/s610.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s610；来源：WEBpatente definiz.js
s613,ordine di precedenza:  t - o - a,通行优先顺序：T - O - A,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s613.gif,rmastri.it,https://www.rmastri.it/42/immagini/s613.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s613；来源：WEBpatente definiz.js
s614,ordine di precedenza:  r - a - t,通行优先顺序：R - A - T,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s614.gif,rmastri.it,https://www.rmastri.it/42/immagini/s614.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s614；来源：WEBpatente definiz.js
s615,ordine di precedenza:  r - a - c,通行优先顺序：R - A - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s615.gif,rmastri.it,https://www.rmastri.it/42/immagini/s615.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s615；来源：WEBpatente definiz.js
s616,ordine di precedenza:  b - t - s,通行优先顺序：B - T - S,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s616.gif,rmastri.it,https://www.rmastri.it/42/immagini/s616.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s616；来源：WEBpatente definiz.js
s617,ordine di precedenza:  n si ferma al centro - r - a - prosegue n,通行优先顺序图：N 在路口中心等待，R、A 先行，最后 N 继续。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s617.gif,rmastri.it,https://www.rmastri.it/42/immagini/s617.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,"图形编号 s630；来源：WEBpatente definiz.js；需人工校对；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: manual_check, figure_id_mismatch"
s618,ordine di precedenza:  l - c - h,通行优先顺序：L - C - H,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s618.gif,rmastri.it,https://www.rmastri.it/42/immagini/s618.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s618；来源：WEBpatente definiz.js
s620,ordine di precedenza:  p - b - c,通行优先顺序：P - B - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s620.gif,rmastri.it,https://www.rmastri.it/42/immagini/s620.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s620；来源：WEBpatente definiz.js
s631,ordine di precedenza:  r - d - f,通行优先顺序：R - D - F,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s631.gif,rmastri.it,https://www.rmastri.it/42/immagini/s631.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s631；来源：WEBpatente definiz.js
s632,ordine di precedenza:  d - p - b - n,通行优先顺序：D - P - B - N,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s632.gif,rmastri.it,https://www.rmastri.it/42/immagini/s632.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s632；来源：WEBpatente definiz.js
s633,ordine di precedenza:  n - a - r,通行优先顺序：N - A - R,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s633.gif,rmastri.it,https://www.rmastri.it/42/immagini/s633.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s633；来源：WEBpatente definiz.js
s634,ordine di precedenza:  a - c - l,通行优先顺序：A - C - L,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s634.gif,rmastri.it,https://www.rmastri.it/42/immagini/s634.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s634；来源：WEBpatente definiz.js
s636,ordine di precedenza:  t - a - s,通行优先顺序：T - A - S,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s636.gif,rmastri.it,https://www.rmastri.it/42/immagini/s636.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s636；来源：WEBpatente definiz.js
s637,ordine di precedenza:  l - c e a insieme - d,通行顺序：L 先行；C 与 A 同时通行；最后 D 通行,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s637.gif,rmastri.it,https://www.rmastri.it/42/immagini/s637.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s637；来源：WEBpatente definiz.js
s638,ordine di precedenza:  b si ferma al centro - r - n e d insieme - prosegue b,通行优先顺序图：B 在路口中心等待，R 先行，N 和 D 同时通行，最后 B 继续。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s638.gif,rmastri.it,https://www.rmastri.it/42/immagini/s638.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,"图形编号 s639；来源：WEBpatente definiz.js；需人工校对；signs.csv 提取提示：原 note 图形编号与 image 文件编号不一致，需人工校对。；review_flags: manual_check, figure_id_mismatch"
s639,ordine di precedenza:  t e b insieme - a - c,通行顺序：T 与 B 同时通行；然后 A；最后 C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s639.gif,rmastri.it,https://www.rmastri.it/42/immagini/s639.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s639；来源：WEBpatente definiz.js
s640,ordine di precedenza:  r - d - b,通行优先顺序：R - D - B,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s640.gif,rmastri.it,https://www.rmastri.it/42/immagini/s640.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s640；来源：WEBpatente definiz.js
s642,ordine di precedenza:  t - a si ferma al centro - o - m - prosegue a,通行顺序：T 先行；A 行至路口中央等待；然后 O；再 M；最后 A 继续通行,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s642.gif,rmastri.it,https://www.rmastri.it/42/immagini/s642.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s642；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s643,ordine di precedenza:  h - d - b - l,通行优先顺序：H - D - B - L,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s643.gif,rmastri.it,https://www.rmastri.it/42/immagini/s643.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s643；来源：WEBpatente definiz.js
s644,ordine di precedenza:  p - d - b - l,通行优先顺序：P - D - B - L,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s644.gif,rmastri.it,https://www.rmastri.it/42/immagini/s644.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s644；来源：WEBpatente definiz.js
s646,ordine di precedenza:  d - c - a - h,通行优先顺序：D - C - A - H,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s646.gif,rmastri.it,https://www.rmastri.it/42/immagini/s646.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s646；来源：WEBpatente definiz.js
s647,ordine di precedenza:  l e h insieme - b - o,通行顺序：L 与 H 同时通行；然后 B；最后 O,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s647.gif,rmastri.it,https://www.rmastri.it/42/immagini/s647.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s647；来源：WEBpatente definiz.js
s648,ordine di precedenza:  t - g - p - b,通行优先顺序：T - G - P - B,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s648.gif,rmastri.it,https://www.rmastri.it/42/immagini/s648.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s648；来源：WEBpatente definiz.js
s650,ordine di precedenza:  l - e - n - r,通行优先顺序：L - E - N - R,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s650.gif,rmastri.it,https://www.rmastri.it/42/immagini/s650.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s650；来源：WEBpatente definiz.js
s651,ordine di precedenza:  d - e e s insieme - a,通行顺序：D 先行；E 与 S 同时通行；最后 A,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s651.gif,rmastri.it,https://www.rmastri.it/42/immagini/s651.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s651；来源：WEBpatente definiz.js
s652,ordine di precedenza:  h - a - f - l,通行优先顺序：H - A - F - L,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s652.gif,rmastri.it,https://www.rmastri.it/42/immagini/s652.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s652；来源：WEBpatente definiz.js
s654,ordine di precedenza:  c - r - a - h,通行优先顺序：C - R - A - H,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s654.gif,rmastri.it,https://www.rmastri.it/42/immagini/s654.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s654；来源：WEBpatente definiz.js
s655,ordine di precedenza:  s - a - e - r,通行优先顺序：S - A - E - R,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s655.gif,rmastri.it,https://www.rmastri.it/42/immagini/s655.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s655；来源：WEBpatente definiz.js
s657,ordine di precedenza:  r - a - c,通行优先顺序：R - A - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s657.gif,rmastri.it,https://www.rmastri.it/42/immagini/s657.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s657；来源：WEBpatente definiz.js
s659,ordine di precedenza:  r - a - c,通行优先顺序：R - A - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s659.gif,rmastri.it,https://www.rmastri.it/42/immagini/s659.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s659；来源：WEBpatente definiz.js
s660,ordine di precedenza:  h - d - b,通行优先顺序：H - D - B,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s660.gif,rmastri.it,https://www.rmastri.it/42/immagini/s660.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s660；来源：WEBpatente definiz.js
s661,ordine di precedenza:  e - c - l,通行优先顺序：E - C - L,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s661.gif,rmastri.it,https://www.rmastri.it/42/immagini/s661.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s661；来源：WEBpatente definiz.js
s662,ordine di precedenza:  a - e - b,通行优先顺序：A - E - B,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s662.gif,rmastri.it,https://www.rmastri.it/42/immagini/s662.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s662；来源：WEBpatente definiz.js
s663,ordine di precedenza:  r - b - d - t,通行优先顺序：R - B - D - T,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s663.gif,rmastri.it,https://www.rmastri.it/42/immagini/s663.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s663；来源：WEBpatente definiz.js
s664,ordine di precedenza:  s - b - l - d,通行优先顺序：S - B - L - D,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s664.gif,rmastri.it,https://www.rmastri.it/42/immagini/s664.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s664；来源：WEBpatente definiz.js
s665,ordine di precedenza:  a - e - v - h - c,通行优先顺序：A - E - V - H - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s665.gif,rmastri.it,https://www.rmastri.it/42/immagini/s665.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s665；来源：WEBpatente definiz.js
s667,ordine di precedenza:  c - a - p,通行优先顺序：C - A - P,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s667.gif,rmastri.it,https://www.rmastri.it/42/immagini/s667.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s667；来源：WEBpatente definiz.js
s668,ordine di precedenza:  s - n - c,通行优先顺序：S - N - C,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s668.gif,rmastri.it,https://www.rmastri.it/42/immagini/s668.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s668；来源：WEBpatente definiz.js
